source,target
2089697,2091617
2089697,2090363
2089697,2089701
2089697,2091009
2089697,2091748
2089697,2089698
2089697,2089087
2089697,2091478
2089697,2092102
2089697,2090150
2089697,2090953
2089697,2089423
2089697,2090360
2089697,2092386
2089698,2091107
2089698,2091024
2089698,2089795
2089698,2088668
2089698,2089429
2089698,2088773
2089698,2121693
2089698,2128933
2089698,2128929
2089698,2090150
2089698,2091107
2089698,2091617
2089698,2090150
2089698,2089872
2089700,2090353
2089700,2090353
2089700,2088618
2089701,2091107
2089701,2091024
2089701,2089795
2089701,2089189
2089701,2089079
2089701,2088929
2089701,2090359
2089701,2089875
2089701,2088773
