source,target
1425036,1426163
1425036,1426223
1425036,1426356
1425036,1426081
1425036,1424598
1425038,1425801
1425038,1425492
1425038,1426223
1425039,1425521
1425039,1426223
1425039,1431333
1425045,1425823
1425046,1428492
1425046,1428894
1425046,1424954
1425046,1425133
1425046,1426223
1425046,1424598
1425047,1428894
1425047,1426379
1425047,1424954
1425047,1426050
1425048,1425915
1425048,1425692
1425048,1426281
1425048,1424795
1425048,1424800
1425048,1425337
1425048,1424954
1425048,1426050
1425049,1426404
1425049,1425868
1425049,1426290
1425049,1599958
1425049,1426901
1425050,1426386
1425050,1426379
1425050,1424954
1425050,1426061
1425050,1424598
1425051,1426460
1425051,1424684
1425051,1425811
1425051,1426290
1425051,1425569
1425052,1428571
1425052,1436193
1425052,1425337
1425052,1424954
1425052,1425876
1425052,1594484
1425052,1596915
1425052,1424598
1425065,1425743
1425065,1426223
1425068,1424962
1425068,1425876
1425068,1431492
1425068,1594645
1425068,1424598
1425072,1428492
1425072,1428894
1425072,1424954
1425072,1426223
1425072,1424598
1425073,1428894
1425073,1426777
1425073,1425337
1425073,1424954
1425073,1424598
1425074,1425337
1425075,1428894
1425075,1425876
1425075,1425149
1425079,1428894
1425079,1425915
1425079,1426153
1425079,1424954
1425079,1424598
1425083,1426223
1425085,1426223
1425088,1425337
1425088,1424954
1425088,1426682
1425088,1426005
1425088,1429457
1425088,1425456
1425089,1425855
1425090,1426460
1425090,1424684
1425090,1425811
1425090,1426290
1425090,1426249
1425094,1426223
1425094,1424757
1425094,1425550
1425094,1426787
1425095,1426629
1425095,1436193
1425095,1598351
1425095,1424954
1425095,1424598
1425096,1428725
1425096,1426517
1425096,1425337
1425096,1424954
1425096,1426919
1425096,1426081
1425096,1597442
1425096,1424598
1425100,1430045
1425100,1595491
1425100,1426742
1425100,1424848
1425100,1425544
1425100,1426450
1425100,1426715
1425100,1599269
1425100,1597001
1425100,1599778
1425100,1596700
1425100,1434851
1425100,1433878
1425100,1432383
1425100,1595501
1425100,1597885
1425100,1598444
1425100,1426321
1425100,1427014
1425100,1425542
1425100,1424777
1425100,1425168
1425100,1425707
1425100,1425667
1425100,1426103
1425100,1425382
1425100,1424853
1425100,1425868
1425100,1424908
1425100,1426113
1425100,1426869
1425100,1426447
1425100,1425427
1425100,1425302
1425100,1426301
1425100,1425830
1425100,1426272
1425100,1426834
1425100,1425619
1425100,1426179
1425100,1426400
1425100,1426728
1425100,1425832
1425100,1425940
1425100,1424631
1425100,1425189
1425100,1425617
1425100,1425115
1425100,1427006
1425100,1425399
1425100,1425762
1425100,1426955
1425100,1425416
1425100,1426100
1425100,1425167
1425100,1425763
1425100,1425651
1425100,1425411
1425100,1426125
1425100,1426928
1425100,1599412
1425100,1432104
1425100,1433875
1425102,1426605
1425102,1424954
1425102,1424598
1425110,1599941
1425110,1598303
1425110,1424862
1425110,1425257
1425110,1424954
1425110,1594941
1425110,1424598
1425111,1425338
1425111,1425427
1425111,1425868
1425111,1425168
1425111,1424777
1425111,1426052
1425115,1596678
1425115,1424684
1425115,1425696
1425115,1425830
1425115,1426301
1425115,1424627
1425115,1426780
1425115,1425171
1425115,1598371
1425115,1426921
1425115,1426724
1425117,1425782
1425117,1426223
1425121,1426460
1425121,1424684
1425121,1425811
1425121,1426290
1425121,1426010
1425121,1426249
1425122,1428894
1425122,1425337
1425122,1424954
1425122,1426682
1425122,1426005
1425122,1429457
1425122,1425456
1425123,1427014
1425123,1425168
1425123,1430045
1425123,1431957
1425123,1425146
1425123,1424943
1425123,1425542
1425131,1426223
1425132,1425337
1425132,1426824
1425133,1426518
1425134,1599269
1425134,1436262
1425134,1428492
1425134,1428288
1425134,1428894
1425134,1431637
1425134,1435414
1425134,1594866
1425134,1424954
1425134,1426290
1425134,1426223
1425134,1598371
1425134,1597948
1425134,1435239
1425134,1424598
1425135,1426656
1425135,1426223
1425144,1426290
1425144,1598166
1425144,1597615
1425144,1425867
1425144,1426668
1425144,1596596
1425144,1436434
1425144,1432463
1425144,1595386
1425145,1425915
1425145,1426564
1425145,1424954
1425145,1424598
1425147,1428499
1425148,1426223
1425148,1425944
1425149,1428894
1425149,1424954
1425149,1426682
1425149,1426223
1425149,1428492
1425149,1428288
1425149,1425684
1425150,1427014
1425150,1425123
1425150,1595890
1425150,1425146
1425150,1425893
1425150,1425414
1425150,1426063
1425153,1595151
1425153,1426060
1425153,1425183
1425153,1424954
1425153,1598071
1425153,1424833
1425154,1426223
1425156,1426940
1425156,1599738
1425156,1424954
1425156,1424598
1425164,1425337
1425164,1426824
1425166,1426730
1425167,1426936
1425167,1599393
1425168,1598351
1425168,1431957
1425168,1425146
1425168,1425855
1425168,1425566
1425168,1426872
1425169,1426031
1425169,1424954
1425169,1424598
1425170,1425635
1425170,1424954
1425170,1426682
1425170,1424962
1425170,1426005
1425170,1424598
1425171,1435634
1425172,1426249
1425172,1425443
1425172,1426905
1425172,1425051
1425172,1426419
1425173,1426223
1425173,1424659
1425179,1426926
1425179,1424626
1425179,1426223
1425182,1426223
1425182,1425825
1425183,1426060
1425183,1426163
1425183,1426223
1425184,1425823
1425184,1425045
1425184,1426223
1425188,1426376
1425188,1424954
1425188,1424598
1425189,1424684
1425189,1426780
1425189,1598371
1425191,1426335
1425191,1426223
1425195,1425124
1425195,1433275
1425195,1435634
1425195,1431637
1425197,1426223
1425200,1425032
1425202,1435634
1425202,1598371
1425202,1434501
1425203,1430045
1425203,1434119
1425203,1599436
1425203,1426928
1425203,1425696
1425203,1424642
1425203,1424815
1425203,1425004
1425203,1426921
1425203,1424627
1425203,1425302
1425203,1426004
1425203,1425427
1425203,1425092
1425203,1424853
1425203,1425542
1425203,1425855
1425203,1426321
1425205,1426679
1425205,1425731
1425205,1425007
1425205,1595890
1425205,1596919
1425205,1424954
1425205,1424598
1425206,1428492
1425206,1428894
1425206,1424954
1425206,1425133
1425206,1426223
1425206,1424598
1425214,1598166
1425214,1425899
1425214,1425811
1425214,1426404
1425214,1424627
1425214,1426004
1425214,1426290
1425214,1598371
1425214,1599218
1425214,1426860
1425217,1425915
1425217,1425260
1425217,1426428
1425217,1424954
1425217,1424598
1425218,1426244
1425218,1426223
1425219,1425104
1425220,1425476
1425222,1428492
1425222,1425915
