source,target
2589704,2654276
2589704,2654003
2589704,2589709
2589705,2589202
2589705,2589637
2589705,2654727
2589705,2591367
2589705,2653394
2589705,2589719
2589706,2589393
2589706,2589437
2589706,2595646
2589706,2589503
2589706,2654483
2589706,2589310
2589707,2589638
2589707,2595646
2589707,2589503
2589707,2654483
2589707,2589310
2589708,2589725
2589708,2589209
2589708,2589637
2589708,2654727
2589708,2653400
2589709,2610919
2589710,2589201
2589710,2655127
2589710,2653433
2589710,2653190
2589710,2589702
2589711,2589097
2589711,2589092
2589711,2668927
2589711,2589496
2589711,2654881
2589711,2655453
2589711,2653745
2589711,2669085
2589712,2589202
2589712,2589503
2589712,2589637
2589712,2589496
2589712,2654881
2589712,2655453
2589712,2589439
2589713,2610919
2589713,2589202
2589713,2589637
2589713,2654483
2589713,2653394
2589713,2591367
2589713,2589728
2589713,2654727
2589713,2653400
2589714,2591911
2589714,2654727
2589714,2747229
2589714,2591367
2589714,2655127
2589714,2653908
2589714,2655453
2589714,2654003
2589714,2610919
2589715,2589202
2589715,2589503
2589715,2589637
2589715,2589496
2589715,2655453
2589715,2589439
2589716,2594937
2589716,2589202
2589716,2589503
2589716,2589637
2589716,2589496
2589716,2655453
2589716,2589439
2589717,2589109
2589717,2589718
2589717,2590347
2589717,2747229
2589717,2591367
2589717,2654727
2589717,2654276
2589717,2654003
2589717,2589709
2589718,2653963
2589718,2654472
2589718,2653398
2589718,2653970
2589718,2654483
2589718,2655453
2589718,2654834
2589718,2668954
2589718,2668927
2589718,2594937
2589718,2594916
2589719,2589728
2589719,2654483
2589719,2610919
2589720,2589448
2589720,2589697
2589720,2595646
2589720,2589503
2589720,2654483
2589720,2589310
2589721,2589503
2589721,2611342
2589721,2610994
2589721,2668318
2589721,2674614
2589721,2589096
2589721,2654483
2589723,2589718
2589723,2654483
2589723,2655453
2589723,2654834
2589723,2653970
2589723,2653398
2589723,2668927
2589723,2594937
2589723,2594916
2589723,2654472
2589724,2669135
2589724,2653596
2589724,2654483
2589724,2654740
2589724,2673386
2589724,2673639
2589724,2589722
2589724,2594916
2589725,2589728
2589725,2654483
2589725,2735016
2589726,2589653
2589726,2595646
2589726,2589503
