source,target
1648274,1648660
1648274,1648194
1648274,1648480
1648281,1648948
1648281,2088349
1648283,1648619
1648283,2087411
1648283,2087613
1648283,2087561
1648283,1647743
1648283,1647658
1648283,1647738
1648283,1648985
1648283,1647723
1648283,1648415
1648283,1648846
1648283,1647898
1648283,2087901
1648284,1647700
1648284,1648749
1648284,1649172
1648284,1648976
1648284,1649086
1648284,1648115
1648284,1649180
1648285,1649163
1648285,1647927
1648333,1649007
1648336,1648103
1648336,1649093
1648336,1647935
1648336,2088347
1648336,2088368
1648336,2087594
1648336,2087671
1648336,2087602
1648336,2087884
1648336,2087462
1648336,2087407
1648336,2087427
1648336,1648208
1648336,1648035
1648336,1648651
1648336,1647647
1648336,1648381
1648336,1648257
1648338,1647829
1648338,1648555
1648340,2087841
1648340,1647967
1648340,1648283
1648340,1648419
1648340,2087914
1648341,1648159
1648341,1648238
1648341,2088359
1648341,1648509
1648341,1647837
1648341,1648409
1648341,1648549
1648341,1647759
1648341,1647652
1648341,1648035
1648341,1648236
1648341,1648863
1648341,1648937
1648342,1649163
1648342,1647927
1648343,1648344
1648343,1649235
1648343,1648747
1648343,1648341
1648343,1648510
1648343,1649151
1648343,1649141
1648343,1647880
1648343,1647837
1648343,1648549
1648343,1648035
1648343,1647864
1648343,1648135
1648344,1648159
1648344,1648238
1648344,1649151
1648344,2088347
1648344,2088346
1648344,2087610
1648344,1647837
1648344,1648208
1648344,1647864
1648344,1648236
1648344,1648863
1648344,1648937
1648345,1649276
1648345,1648533
1648345,1648687
1648345,2087835
1648345,2087553
1648345,1647707
1648345,1648391
1648345,1648700
1648349,1648941
1648349,1648580
1648349,1647927
1648349,1647716
1648350,1648195
1648350,2087901
1648350,2087753
1648350,2087381
1648350,2087429
1648350,2087411
1648350,2087814
1648350,2087588
1648350,2087420
1648350,2087613
1648350,2087561
1648350,1648283
1648350,1648619
1648350,1648084
1648350,1648481
1648350,1647658
1648350,1647738
1648350,1647648
1648350,2087963
1648351,2088359
1648351,2087594
1648351,2087412
1648351,2087462
1648351,2087407
1648351,2087427
1648351,1648381
1648374,1648456
1648374,2088419
1648374,1648502
1648374,2087603
1648377,1647749
1648378,2088388
1648378,2087669
1648378,1648723
1648378,1648951
1648378,1649089
1648378,1648637
1648379,1648790
1648379,1648941
1648379,1649088
1648379,1649098
1648379,1649140
1648381,2087602
1648381,1648995
1648381,1647863
1648381,1648102
1648381,1648023
